"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1965035277896073266","Mon Sep 08 12:51:33 +0000 2025","0","tiap belanja skincare atau makeup tuh sekarang auto cek lazada apalagi pas Belanja Di Lazada99 Sale. selain dapat harga promo ada lazmall voucher 20% juga https://t.co/l39X8HGqxK https://t.co/23fva6CWMb","1965035277896073266","https://pbs.twimg.com/media/G0U1KhCasAA0pue.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035277896073266","1912467945651068929",
"1965035268089806936","Mon Sep 08 12:51:31 +0000 2025","0","yuhuuu tgl cantik is back waktunya jajan skincare di Belanja Di Lazada99 Sale karena harganya lebih hemat ada voucher bonus s.d 990rb sama 100% gratis ongkir https://t.co/ksrmotoDY2 https://t.co/JvQqXe3YpK","1965035268089806936","https://pbs.twimg.com/media/G0U1J6nakAApiJp.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035268089806936","1792550225800019968",
"1965035231767085562","Mon Sep 08 12:51:22 +0000 2025","0","Belanja Di Lazada99 Sale bikin puas banget sih produk skincare kek gini aja jadi lebih murahhh lazada 9.9 mega brands sale tuh gila2an diskonnya s.d 90% loh https://t.co/JlJGFxMs2I https://t.co/ziY1lJpZHU","1965035231767085562","https://pbs.twimg.com/media/G0U1HxXacAALv-n.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035231767085562","1937900771095584768",
"1965035182731530624","Mon Sep 08 12:51:10 +0000 2025","0","Yuk yang lagi perlu skincare Belanja Di Lazada99 Sale aja pasti hemat apalagi ada voucher bonus s.d 990rb crazy brand mega offer diskon s.d 90% 100% gratis ongkir dan LazMall voucher 20% https://t.co/1PnW3NyO73 https://t.co/qlM92OSOLw","1965035182731530624","https://pbs.twimg.com/media/G0U1EsWagAAJVQk.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035182731530624","1896172052425613313",
"1965035146396238180","Mon Sep 08 12:51:02 +0000 2025","0","senengnya skrg bisa Belanja Di Lazada99 Sale soalnya banyak promo crazy brand mega offer diskon s.d 90% dan bakalan ada 100% gratis ongkir juga di lazada 9.9 mega brands sale lumayan bisa borong skincare https://t.co/L3CCmyIGg4 https://t.co/nV7klsAr6h","1965035146396238180","https://pbs.twimg.com/media/G0U1CwfboAEJEwc.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035146396238180","1909638049342132224",
"1965035096639242630","Mon Sep 08 12:50:50 +0000 2025","0","Lesgo guysss Belanja Di Lazada99 Sale bakal ada diskon besar2an dari lazada. Muali dari voucher bonus s.d 990rb crazy brand mega offer diskon s.d 90% 100% gratis ongkir dan lazMall voucher 20%. Jangan sampe kehabisan skincare apa lagi diskon dari lazada hihi https://t.co/yuOMyB4pfj","1965035096639242630","https://pbs.twimg.com/media/G0U1ABwaoAAINVe.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035096639242630","1866511670459416576",
"1965035085658480747","Mon Sep 08 12:50:47 +0000 2025","0","udah saatnya Belanja Di Lazada99 Sale karna ada Voucher Bonus s.d 990rb buat beli skincare bulanan besttt https://t.co/QyU5Qv0U0Y","1965035085658480747","https://pbs.twimg.com/media/G0U0_yaakAE7vFu.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035085658480747","1794365275086913536",
"1965035051705614809","Mon Sep 08 12:50:39 +0000 2025","0","jujur Belanja Di Lazada99 Sale itu penyelamat buat anak kos. bisa belanja kebutuhan bulanan sampai skincare dengan harga miring ditambah 100% gratis ongkir bikin makin hemat. https://t.co/WC6UfqSmX0 https://t.co/5qAFKLsAs8","1965035051705614809","https://pbs.twimg.com/media/G0U09x2aEAAXbRL.jpg","","in","","0","0","0","https://x.com/undefined/status/1965035051705614809","1942920893749243904",
"1965032086978396343","Mon Sep 08 12:50:27 +0000 2025","0","@ohmy_beautybank semua skincare iniii https://t.co/jrkA5oWVdU","1965035000975491283","","ohmy_beautybank","in","","0","0","0","https://x.com/undefined/status/1965035000975491283","1915302007050821637",
"1965034958684303523","Mon Sep 08 12:50:17 +0000 2025","0","udah pada Belanja Di Lazada99 Sale belom? gw sih langsung borong karena ada crazy brand mega offer diskon s.d 90% plus 100% gratis ongkir rugi banget kalo ga ikutan otw restock skincare sihh https://t.co/gvP7s3rfNF https://t.co/Xok3j9HfWL","1965034958684303523","https://pbs.twimg.com/media/G0U04CnbUAAxx_K.jpg","","in","","0","0","0","https://x.com/undefined/status/1965034958684303523","1902126492055957504",
"1965034937570189752","Mon Sep 08 12:50:12 +0000 2025","0","lagi butuh skincare? mending Belanja Di Lazada99 Sale aja biar dapet harga miring. ada crazy brand mega offer diskon s.d 90% + voucher bonus s.d 990rb siapa yg ga ngiler coba https://t.co/SacxwCJR6U https://t.co/478Ov6T9vp","1965034937570189752","https://pbs.twimg.com/media/G0U0218bUAA8kE5.jpg","","in","","0","0","0","https://x.com/undefined/status/1965034937570189752","3633993089",
"1965034915617214861","Mon Sep 08 12:50:07 +0000 2025","0","wooow exited abiiez nih mau Belanja Di Lazada99 Sale skincare akuw dah pada abiez untungnya di lazada 9.9 mega brands sale banyak promo dan diskonnya https://t.co/DFXQmciNbA","1965034915617214861","https://pbs.twimg.com/media/G0U01jkawAAxIU8.jpg","","in","","0","0","0","https://x.com/undefined/status/1965034915617214861","1821195177341677568",
"1965034903843840340","Mon Sep 08 12:50:04 +0000 2025","0","Belanja Di Lazada99 Sale waktunya borong skincare pas ada lazada 9.9 mega brands sale plus voucher bonus s.d 990rb klik https://t.co/Cwv02Auwet https://t.co/H5vpyZoX4M","1965034903843840340","https://pbs.twimg.com/media/G0U01LrW4AAuS8-.jpg","","in","","0","0","0","https://x.com/undefined/status/1965034903843840340","1904052493946060800",
"1960001626766442625","Mon Sep 08 12:49:25 +0000 2025","0","@syaqirazimi Dengar cerita bagus untuk fade dark spots and uneven skin texture tapi aku ada dengar kalau basic skincare tak kuat jangan pakai sebab retinol ni active chemical so kena ada proper products untuk skin barrier la","1965034741826277464","","syaqirazimi","in","","0","0","0","https://x.com/undefined/status/1965034741826277464","998065104150147072",
"1965033964390994294","Mon Sep 08 12:46:20 +0000 2025","2","haloo guyss karena besok 9.9. aku mau habisin stok jualan aku. boleh nego tipis yaa dm aja wts want to sell skincare - makeup tangsel star ada : SKIN1004 cosrx avoskin amaterasun pratista tavi dear me beauty harganya direp yaaa https://t.co/z0kA5t8S1V","1965033964390994294","https://pbs.twimg.com/media/G0Uz-KsaUAAz9Xm.jpg","","in","","0","2","0","https://x.com/undefined/status/1965033964390994294","1548432651845246976",
"1965033690200977873","Mon Sep 08 12:45:14 +0000 2025","0","Haii ada yang pake wardah crystal secret? Di kulit oily acne kusam banyak bekas jerawat jerawat 1/2 gitu bagus ga ya? Atau ada saran ga ya skincare paketan yang bagus? Please butuh saran saranin dong https://t.co/xwYQobxAuP","1965033690200977873","https://pbs.twimg.com/media/G0UzuevWwAA5Gz5.jpg","","in","","0","1","0","https://x.com/undefined/status/1965033690200977873","1198176844983308288",
"1965033625818403039","Mon Sep 08 12:44:59 +0000 2025","3","coba tawarin aku skincare apapun yg bagus buat nyerahin dan serum exfoliasi","1965033625818403039","","","in","","0","18","0","https://x.com/undefined/status/1965033625818403039","1820504940940521472",
"1965033610651762794","Mon Sep 08 12:44:55 +0000 2025","313","GIVEAWAY‼️ box of happiness semua yang ada di kotak ini buat 1 orang. isinya perfume (fullsize+exploration kit) skincare dll ALL NEW syaratnya: - follow aku - RT tweet ini - RT+likes tweet di easy peasy lemon squeezy ongkir aku subsidi 25k yaaah‍️ https://t.co/Lj2PPUx6gh","1965033610651762794","https://pbs.twimg.com/media/G0UzpT3b0AA2ATx.jpg","","in","","3","235","375","https://x.com/undefined/status/1965033610651762794","1015567402292006918",
"1965033180874113521","Mon Sep 08 12:43:14 +0000 2025","0","Exhibit A: nyobain skincare Menard bagus banget gaboong tetapiiii harga 1 botol fullsize salah satu produknya aja bikin menangis Masi nyobain Menard ya padahal belom nyampe Clé de Peau ","1965033185114542087","","unscentedmead","in","","0","0","0","https://x.com/undefined/status/1965033185114542087","3902276534",
"1965033113085743210","Mon Sep 08 12:42:57 +0000 2025","0","Gagal jadi cewek cantik soalnya aku kalo punya duit cuma mentingin buat beli makanan dibanding beli skincare.","1965033113085743210","","","in","","0","0","0","https://x.com/undefined/status/1965033113085743210","979895772",
"1965033052851331456","Mon Sep 08 12:42:43 +0000 2025","62","Siapa yang suka jadi bete kalo semua skincare abisnya barengan? https://t.co/W1rtrIbET6","1965033052851331456","https://pbs.twimg.com/tweet_video_thumb/G0UzJE_bcAAeHS1.jpg","","in","","0","10","17","https://x.com/undefined/status/1965033052851331456","515203442",
"1965033046606033283","Mon Sep 08 12:42:41 +0000 2025","0","Cek [9.9 GLOW DEALS] WARDAH Crystal Secret Series Lengkap - Milk Cleanser Micellar Cleansing Gel Foaming Cleanser Exfoliating Toner Pure Treatment Essence Serum Dark Spot Corrector Skincare dengan harga Rp101.500. Dapatkan di Shopee sekarang! https://t.co/EavlcD1zFM https://t.co/2UA2jV2RE4","1965033046606033283","https://pbs.twimg.com/media/G0UzIw2awAAxvI8.jpg","","in","","0","0","0","https://x.com/undefined/status/1965033046606033283","1036422983194013696",
"1965032928540332331","Mon Sep 08 12:42:13 +0000 2025","10","KASI TAU DONG SERUM MOISTURIZER ATAU APA AJA DEH SKINCARE YANG KAMU PUNYAA DAN AMPUHH BUAT JERAWAT Ini serum buat ACNE PRONE. Mantep pol dari dulu kupake [bb] https://t.co/e2YglIDhDl https://t.co/DBJqK8JAEF","1965032928540332331","https://pbs.twimg.com/media/G0UzCQkWEAAQDKg.jpg","","in","","0","8","3","https://x.com/undefined/status/1965032928540332331","1239508341186916353",
"1965032532157837347","Mon Sep 08 12:40:38 +0000 2025","0","Cek [9.9 GLOW DEALS] WARDAH Renew You Series Lengkap - Foam Cleanser Toner Essence Renewal Serum Eye Cream Day Moisturizer Night Moisturizer - Skincare dengan harga Rp118.500. Dapatkan di Shopee sekarang! https://t.co/0nPwWKZZWG https://t.co/PJNneEjtHT","1965032532157837347","https://pbs.twimg.com/media/G0Uyq3LWcAAjwi3.jpg","","in","","0","0","0","https://x.com/undefined/status/1965032532157837347","1036422983194013696",
"1965032363949437428","Mon Sep 08 12:39:58 +0000 2025","0","udah mandi skincare an battery full sdh wangy tdk ada pr udah solat HUMMM NIKMAT DUNIA ","1965032363949437428","","","in","","0","0","0","https://x.com/undefined/status/1965032363949437428","1629625548673794048",
"1965032005982408886","Mon Sep 08 12:38:45 +0000 2025","6","bisa juga jajan skincare di sini ⬇️ 4. fast k beauty shopee: https://t.co/907FFEhQKs tiktok shop: https://t.co/7Becmse6SJ https://t.co/LtV5p55AEp","1965032055454195728","https://pbs.twimg.com/media/G0UyPMebAAA8bd5.jpg","_matchagalu","in","","0","1","0","https://x.com/undefined/status/1965032055454195728","1915302007050821637",
"1965032005982408886","Mon Sep 08 12:38:42 +0000 2025","6","intinya dari ketiga reseller ini semuanya sama-sama jual skincare (beauty product) ori ramah dan kalo ditanya semuanya pada fast respon + sabar ","1965032043580195090","","_matchagalu","in","","0","1","0","https://x.com/undefined/status/1965032043580195090","1915302007050821637",
"1965032005982408886","Mon Sep 08 12:38:41 +0000 2025","6","3. ndys id shopee: https://t.co/tdaFKW3jOC tiktok shop: https://t.co/5Gb4ZRueJw menurutku diantara ketiga reseller tempat aku jajan skincare ndys id paling banyak jualannya(?) banyak product yg belum masuk/gak boleh masuk indo dijual di toko ini + jual skincare mini size juga. https://t.co/YpjURgHyrZ","1965032039624904767","https://pbs.twimg.com/media/G0UyOTwbgAAXmne.jpg","_matchagalu","in","","0","1","0","https://x.com/undefined/status/1965032039624904767","1915302007050821637",
"1965032005982408886","Mon Sep 08 12:38:38 +0000 2025","6","2. leony beauty shopee: https://t.co/DaLJr9AfJu tiktok shop: https://t.co/E2MFzFY2a3 sama kyk beyond beauty di tt lumayan sering bikin vt bahas manfaat/kandungan skincare yg dijual https://t.co/LjKeATFZGX","1965032028832965043","https://pbs.twimg.com/media/G0UyNp_a4AEQq7D.jpg","_matchagalu","in","","0","1","0","https://x.com/undefined/status/1965032028832965043","1915302007050821637",
"1965030827886354456","Mon Sep 08 12:38:36 +0000 2025","0","@bLu3_B00nnY skincare bub udh pada mau abis soalnya","1965032019030876216","","bLu3_B00nnY","in","","0","0","0","https://x.com/undefined/status/1965032019030876216","1313160712110235649",
"1965032005982408886","Mon Sep 08 12:38:35 +0000 2025","8","1. beyond beauty shopee: https://t.co/YAimSxV57x tiktok shop: https://t.co/kwilfPlmUY toko pertama aku jajan skincare korea! sering bikin vt yg bahas manfaat/kandunga skincare yg dijual + bikin vt skincare routine sesuai jenis kulit. https://t.co/YIEteJkMue","1965032016795361648","https://pbs.twimg.com/media/G0UyM8KbIAAGtPF.jpg","_matchagalu","in","","0","1","0","https://x.com/undefined/status/1965032016795361648","1915302007050821637",
"1965032005982408886","Mon Sep 08 12:38:33 +0000 2025","109","rekomendasi reseller tempat aku jajan skincare korea (korean beauty product) dijamin ori/trusted!! https://t.co/Z7s9q6UPuM","1965032005982408886","https://pbs.twimg.com/media/G0UyLg6bUAALc7b.jpg","","in","","1","2","54","https://x.com/undefined/status/1965032005982408886","1915302007050821637",
"1965031799526215931","Mon Sep 08 12:37:44 +0000 2025","0","Kata aku mah km mandi dulu yang benerrr keramas pake conditioner biar rambut ga ngembang . Pake body lotion pake skincare makeup yang cakeppppp. Baru km bisa ngatain aku","1965031799526215931","","","in","","0","0","0","https://x.com/undefined/status/1965031799526215931","1106839789293101057",
"1965031770359046646","Mon Sep 08 12:37:37 +0000 2025","0","konten 98z lucu banget jir juyeon tiba tiba jadi mba mba skincare ","1965031770359046646","","","in","","0","0","0","https://x.com/undefined/status/1965031770359046646","1832675914154700801",
"1965031727375831175","Mon Sep 08 12:37:26 +0000 2025","5","twarin jualan kalian dong skincare haircare bodycare outfit dll","1965031727375831175","","","in","","0","49","0","https://x.com/undefined/status/1965031727375831175","1419158676326141955",
"1965031680361820164","Mon Sep 08 12:37:15 +0000 2025","2","tawarin drop skincare bodycare jualan kalian dong","1965031680361820164","","","in","","0","29","0","https://x.com/undefined/status/1965031680361820164","1559244704138821632",
"1965030936770474351","Mon Sep 08 12:37:06 +0000 2025","0","Disclaimer : Skincare rutin ini pengalaman pribadi aku untuk mencegah breakout di kulit sensitifku. Hasil bisa berbeda pada tiap orang jd pastikan patch test dulu sebelum coba ya ","1965031641090584981","","windinailar","in","","0","1","0","https://x.com/undefined/status/1965031641090584981","1140410313759608835",
"1965030827886354456","Mon Sep 08 12:36:34 +0000 2025","0","@bLu3_B00nnY Kayaknya co skincare deh","1965031506935787633","","bLu3_B00nnY","in","","0","0","0","https://x.com/undefined/status/1965031506935787633","1771184148667125760",
"1965025243480850865","Mon Sep 08 12:35:27 +0000 2025","0","@itsmethirs jap aku salah baca fourthoff ke kedai yg dorg skincare ni ek hahahshs","1965031226349396086","","itsmethirs","in","","0","0","0","https://x.com/undefined/status/1965031226349396086","1887852000282660865",
"1965031022254522873","Mon Sep 08 12:34:38 +0000 2025","0","scroll scroll ig dan menemukan leader choir-ku dulu sekarang suda jadi influencer skincare waw","1965031022254522873","","","in","","0","0","0","https://x.com/undefined/status/1965031022254522873","1677877988585775107",
"1965030936770474351","Mon Sep 08 12:34:18 +0000 2025","149","Skincare rutin untuk kulit sensitif itu tricky bgt. Aku kasih tau rahasia buat kulit sensitif biar gak gampang breakout ⬇️ https://t.co/3QQ73AivVz","1965030936770474351","https://pbs.twimg.com/media/G0UxNo5bIAAVnuE.jpg","","in","","1","3","156","https://x.com/undefined/status/1965030936770474351","1140410313759608835",
"1965030888087146820","Mon Sep 08 12:34:06 +0000 2025","0","up guyss yang minat freelance bisa dm aku yaaa lumayan bgt tiap bulan dapet komisii buat jajann skincare #zonauang","1965030888087146820","","","in","","0","0","0","https://x.com/undefined/status/1965030888087146820","1854017006670131200",
